stack:170 of 359	Mon Feb 27 15:44:43 2017
stack:171 of 359	Mon Feb 27 15:44:43 2017
stack:172 of 359	Mon Feb 27 15:44:43 2017
stack:173 of 359	Mon Feb 27 15:44:43 2017
stack:174 of 359	Mon Feb 27 15:44:44 2017
stack:175 of 359	Mon Feb 27 15:44:44 2017
stack:176 of 359	Mon Feb 27 15:44:44 2017
stack:177 of 359	Mon Feb 27 15:44:44 2017
stack:178 of 359	Mon Feb 27 15:44:44 2017
stack:179 of 359	Mon Feb 27 15:44:44 2017
stack:180 of 359	Mon Feb 27 15:44:44 2017
stack:181 of 359	Mon Feb 27 15:44:44 2017
stack:182 of 359	Mon Feb 27 15:44:44 2017
stack:183 of 359	Mon Feb 27 15:44:44 2017
stack:184 of 359	Mon Feb 27 15:44:44 2017
stack:185 of 359	Mon Feb 27 15:44:44 2017
stack:186 of 359	Mon Feb 27 15:44:45 2017
stack:187 of 359	Mon Feb 27 15:44:45 2017
stack:188 of 359	Mon Feb 27 15:44:45 2017
stack:189 of 359	Mon Feb 27 15:44:45 2017
stack:190 of 359	Mon Feb 27 15:44:45 2017
stack:191 of 359	Mon Feb 27 15:44:45 2017
stack:192 of 359	Mon Feb 27 15:44:45 2017
stack:193 of 359	Mon Feb 27 15:44:45 2017
stack:194 of 359	Mon Feb 27 15:44:45 2017
stack:195 of 359	Mon Feb 27 15:44:45 2017
stack:196 of 359	Mon Feb 27 15:44:45 2017
stack:197 of 359	Mon Feb 27 15:44:45 2017
stack:198 of 359	Mon Feb 27 15:44:46 2017
stack:199 of 359	Mon Feb 27 15:44:46 2017
stack:200 of 359	Mon Feb 27 15:44:46 2017
stack:201 of 359	Mon Feb 27 15:44:46 2017
stack:202 of 359	Mon Feb 27 15:44:46 2017
stack:203 of 359	Mon Feb 27 15:44:46 2017
stack:204 of 359	Mon Feb 27 15:44:46 2017
stack:205 of 359	Mon Feb 27 15:44:46 2017
stack:206 of 359	Mon Feb 27 15:44:46 2017
stack:207 of 359	Mon Feb 27 15:44:46 2017
stack:208 of 359	Mon Feb 27 15:44:46 2017
stack:209 of 359	Mon Feb 27 15:44:46 2017
stack:210 of 359	Mon Feb 27 15:44:47 2017
stack:211 of 359	Mon Feb 27 15:44:47 2017
stack:212 of 359	Mon Feb 27 15:44:47 2017
stack:213 of 359	Mon Feb 27 15:44:47 2017
stack:214 of 359	Mon Feb 27 15:44:47 2017
stack:215 of 359	Mon Feb 27 15:44:47 2017
stack:216 of 359	Mon Feb 27 15:44:47 2017
stack:217 of 359	Mon Feb 27 15:44:47 2017
stack:218 of 359	Mon Feb 27 15:44:47 2017
stack:219 of 359	Mon Feb 27 15:44:47 2017
stack:220 of 359	Mon Feb 27 15:44:47 2017
stack:221 of 359	Mon Feb 27 15:44:48 2017
stack:222 of 359	Mon Feb 27 15:44:48 2017
stack:223 of 359	Mon Feb 27 15:44:48 2017
stack:224 of 359	Mon Feb 27 15:44:48 2017
stack:225 of 359	Mon Feb 27 15:44:48 2017
stack:226 of 359	Mon Feb 27 15:44:48 2017
stack:227 of 359	Mon Feb 27 15:44:48 2017
stack:228 of 359	Mon Feb 27 15:44:48 2017
stack:229 of 359	Mon Feb 27 15:44:48 2017
stack:230 of 359	Mon Feb 27 15:44:48 2017
stack:231 of 359	Mon Feb 27 15:44:48 2017
stack:232 of 359	Mon Feb 27 15:44:48 2017
stack:233 of 359	Mon Feb 27 15:44:48 2017
stack:234 of 359	Mon Feb 27 15:44:49 2017
stack:235 of 359	Mon Feb 27 15:44:49 2017
stack:236 of 359	Mon Feb 27 15:44:49 2017
stack:237 of 359	Mon Feb 27 15:44:49 2017
stack:238 of 359	Mon Feb 27 15:44:49 2017
stack:239 of 359	Mon Feb 27 15:44:49 2017
stack:240 of 359	Mon Feb 27 15:44:49 2017
stack:241 of 359	Mon Feb 27 15:44:49 2017
stack:242 of 359	Mon Feb 27 15:44:49 2017
stack:243 of 359	Mon Feb 27 15:44:49 2017
stack:244 of 359	Mon Feb 27 15:44:49 2017
stack:245 of 359	Mon Feb 27 15:44:49 2017
stack:246 of 359	Mon Feb 27 15:44:50 2017
stack:247 of 359	Mon Feb 27 15:44:50 2017
stack:248 of 359	Mon Feb 27 15:44:50 2017
stack:249 of 359	Mon Feb 27 15:44:50 2017
stack:250 of 359	Mon Feb 27 15:44:50 2017
stack:251 of 359	Mon Feb 27 15:44:50 2017
stack:252 of 359	Mon Feb 27 15:44:50 2017
stack:253 of 359	Mon Feb 27 15:44:50 2017
stack:254 of 359	Mon Feb 27 15:44:50 2017
stack:255 of 359	Mon Feb 27 15:44:50 2017
stack:256 of 359	Mon Feb 27 15:44:50 2017
stack:257 of 359	Mon Feb 27 15:44:50 2017
stack:258 of 359	Mon Feb 27 15:44:51 2017
stack:259 of 359	Mon Feb 27 15:44:51 2017
stack:260 of 359	Mon Feb 27 15:44:51 2017
stack:261 of 359	Mon Feb 27 15:44:51 2017
stack:262 of 359	Mon Feb 27 15:44:51 2017
stack:263 of 359	Mon Feb 27 15:44:51 2017
stack:264 of 359	Mon Feb 27 15:44:51 2017
stack:265 of 359	Mon Feb 27 15:44:51 2017
stack:266 of 359	Mon Feb 27 15:44:51 2017
stack:267 of 359	Mon Feb 27 15:44:51 2017
stack:268 of 359	Mon Feb 27 15:44:51 2017
stack:269 of 359	Mon Feb 27 15:44:52 2017
stack:270 of 359	Mon Feb 27 15:44:52 2017
stack:271 of 359	Mon Feb 27 15:44:52 2017
stack:272 of 359	Mon Feb 27 15:44:52 2017
stack:273 of 359	Mon Feb 27 15:44:52 2017
stack:274 of 359	Mon Feb 27 15:44:52 2017
stack:275 of 359	Mon Feb 27 15:44:52 2017
stack:276 of 359	Mon Feb 27 15:44:52 2017
stack:277 of 359	Mon Feb 27 15:44:52 2017
stack:278 of 359	Mon Feb 27 15:44:52 2017
stack:279 of 359	Mon Feb 27 15:44:52 2017
stack:280 of 359	Mon Feb 27 15:44:52 2017
stack:281 of 359	Mon Feb 27 15:44:53 2017
stack:282 of 359	Mon Feb 27 15:44:53 2017
stack:283 of 359	Mon Feb 27 15:44:53 2017
stack:284 of 359	Mon Feb 27 15:44:53 2017
stack:285 of 359	Mon Feb 27 15:44:53 2017
stack:286 of 359	Mon Feb 27 15:44:53 2017
stack:287 of 359	Mon Feb 27 15:44:53 2017
stack:288 of 359	Mon Feb 27 15:44:53 2017
stack:289 of 359	Mon Feb 27 15:44:53 2017
stack:290 of 359	Mon Feb 27 15:44:53 2017
stack:291 of 359	Mon Feb 27 15:44:53 2017
stack:292 of 359	Mon Feb 27 15:44:53 2017
stack:293 of 359	Mon Feb 27 15:44:54 2017
stack:294 of 359	Mon Feb 27 15:44:54 2017
stack:295 of 359	Mon Feb 27 15:44:54 2017
stack:296 of 359	Mon Feb 27 15:44:54 2017
stack:297 of 359	Mon Feb 27 15:44:54 2017
stack:298 of 359	Mon Feb 27 15:44:54 2017
stack:299 of 359	Mon Feb 27 15:44:54 2017
stack:300 of 359	Mon Feb 27 15:44:54 2017
stack:301 of 359	Mon Feb 27 15:44:54 2017
stack:302 of 359	Mon Feb 27 15:44:54 2017
stack:303 of 359	Mon Feb 27 15:44:54 2017
stack:304 of 359	Mon Feb 27 15:44:54 2017
stack:305 of 359	Mon Feb 27 15:44:54 2017
stack:306 of 359	Mon Feb 27 15:44:54 2017
stack:307 of 359	Mon Feb 27 15:44:55 2017
stack:308 of 359	Mon Feb 27 15:44:55 2017
stack:309 of 359	Mon Feb 27 15:44:55 2017
stack:310 of 359	Mon Feb 27 15:44:55 2017
stack:311 of 359	Mon Feb 27 15:44:55 2017
stack:312 of 359	Mon Feb 27 15:44:55 2017
stack:313 of 359	Mon Feb 27 15:44:55 2017
stack:314 of 359	Mon Feb 27 15:44:55 2017
stack:315 of 359	Mon Feb 27 15:44:55 2017
stack:316 of 359	Mon Feb 27 15:44:55 2017
stack:317 of 359	Mon Feb 27 15:44:55 2017
stack:318 of 359	Mon Feb 27 15:44:55 2017
stack:319 of 359	Mon Feb 27 15:44:56 2017
stack:320 of 359	Mon Feb 27 15:44:56 2017
stack:321 of 359	Mon Feb 27 15:44:56 2017
stack:322 of 359	Mon Feb 27 15:44:56 2017
stack:323 of 359	Mon Feb 27 15:44:56 2017
stack:324 of 359	Mon Feb 27 15:44:56 2017
stack:325 of 359	Mon Feb 27 15:44:56 2017
stack:326 of 359	Mon Feb 27 15:44:56 2017
stack:327 of 359	Mon Feb 27 15:44:56 2017
stack:328 of 359	Mon Feb 27 15:44:56 2017
stack:329 of 359	Mon Feb 27 15:44:56 2017
stack:330 of 359	Mon Feb 27 15:44:57 2017
stack:331 of 359	Mon Feb 27 15:44:57 2017
stack:332 of 359	Mon Feb 27 15:44:57 2017
stack:333 of 359	Mon Feb 27 15:44:57 2017
stack:334 of 359	Mon Feb 27 15:44:57 2017
stack:335 of 359	Mon Feb 27 15:44:57 2017
stack:336 of 359	Mon Feb 27 15:44:57 2017
stack:337 of 359	Mon Feb 27 15:44:57 2017
stack:338 of 359	Mon Feb 27 15:44:57 2017
stack:339 of 359	Mon Feb 27 15:44:57 2017
stack:340 of 359	Mon Feb 27 15:44:58 2017
stack:341 of 359	Mon Feb 27 15:44:58 2017
stack:342 of 359	Mon Feb 27 15:44:58 2017
stack:343 of 359	Mon Feb 27 15:44:58 2017
stack:344 of 359	Mon Feb 27 15:44:58 2017
stack:345 of 359	Mon Feb 27 15:44:58 2017
stack:346 of 359	Mon Feb 27 15:44:58 2017
stack:347 of 359	Mon Feb 27 15:44:58 2017
stack:348 of 359	Mon Feb 27 15:44:58 2017
stack:349 of 359	Mon Feb 27 15:44:58 2017
stack:350 of 359	Mon Feb 27 15:44:58 2017
stack:351 of 359	Mon Feb 27 15:44:59 2017
stack:352 of 359	Mon Feb 27 15:44:59 2017
stack:353 of 359	Mon Feb 27 15:44:59 2017
stack:354 of 359	Mon Feb 27 15:44:59 2017
stack:355 of 359	Mon Feb 27 15:44:59 2017
stack:356 of 359	Mon Feb 27 15:44:59 2017
stack:357 of 359	Mon Feb 27 15:44:59 2017
stack:358 of 359	Mon Feb 27 15:45:00 2017
Fabric 1...done	Mon Feb 27 15:45:00 2017
